Ano,Trimestre,Data do Anuncio,Empresa alvo do investimento,Empresa(s) investidora(s),Real (em milhoes),Dolar (em milhoes),Valor Informado,Municipio,Regiao,Descricao do investimento,CNAE Empresa alvo do investimento,CNAE Empresa(s) investidora(s),Tipo Investimento,Periodo
2019,3,16/07/2019,Perfect Flight,Norival Bonamichi e Outros,3,0.79,Sim,Sao Joao da Boa Vista,RA Campinas,"Expansao empresa agricola para atuar nos mercados da America Latina, Estados unidos e Europa.","7490-1 - Atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",0151-2 - Criacao de bovinos,Ampliacao,2019 - 2020
2019,3,11/09/2019,Havan,Havan Lojas de Departamentos,20,4.85,Sim,Sumare,RA Campinas,"Inauguracao loja de departamentos, eletrodomesticos e equipamentos de audio e video","4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,... - 2019
2019,3,30/08/2019,Volkswagen,Volkswagen do Brasil Industria de Veiculos Automotores,100,24.88,Sim,Sao Carlos,RA Central,Modernizacao fabrica para producao de motores.,"2910-7 - Fabricacao de automoveis, camionetas e utilitarios","2910-7 - Fabricacao de automoveis, camionetas e utilitarios",Implantacao,2019 - 2020
2019,3,07/08/2019,Petz,Petz,5,1.24,Sim,Presidente Prudente,RA Presidente Prudente,Inauguracao loja de pet shop,4789-0 - Comercio varejista de outros produtos novos nao especificados anteriormente,4789-0 - Comercio varejista de outros produtos novos nao especificados anteriormente,Implantacao,2019 - 2019
2019,3,29/08/2019,Clinica Fert Embryo,Clinica Fert Embryo,NA,NA,Nao,Presidente Prudente,RA Presidente Prudente,Inauguracao clinica de reproducao assistida,8630-5 - Atividades de atencao ambulatorial executadas por medicos e odontologos,8630-5 - Atividades de atencao ambulatorial executadas por medicos e odontologos,Implantacao,... - 2019
2019,3,27/08/2019,Energisa,Energisa,0.33,0.08,Sim,Presidente Prudente,RA Presidente Prudente,"Instalacao sistema de iluminacao publica de LED, mais eficiente e moderno, em predios publicos de diversos bairros",3514-0 - Distribuicao de energia eletrica,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2019 - 2019
2019,3,06/09/2019,Hospital Regional do Cancer da Santa Casa de Misericordia de Presidente Prudente,Fundacao Hospital Regional do Cancer da Santa Casa de Presidente Prudente,6.8,1.65,Sim,Presidente Prudente,RA Presidente Prudente,Instalacao equipamentos dos centros cirurgicos e da UTI do hospital,8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Implantacao,2019 - 2019
2019,3,23/09/2019,Campo Limpo Reciclagem,Campo Limpo Reciclagem e Transformacao de Plasticos,21,5.1,Sim,Ribeirao Preto,RA Ribeirao Preto,Inauguracao fabrica que produz embalagens plasticas a partir de resinas recicladas,2222-6 - Fabricacao de embalagens de material plastico,2222-6 - Fabricacao de embalagens de material plastico,Implantacao,2019 - 2019
2019,3,16/09/2019,Elektro,Elektro Redes,NA,NA,Nao,Guaruja,RA Santos,Construcao subestacao de energia eletrica com a tecnologia GIS - sigla em ingles Gas Insulated Switchgear equipamento isolado a gas,3512-3 - Transmissao de energia eletrica,3514-0 - Distribuicao de energia eletrica,Ampliacao,2019 - 2020
2019,3,13/08/2019,Hidrovias do Brasil,Hidrovias do Brasil,219.5,54.61,Sim,Santos,RA Santos,"Ampliacao e modernizacao terminal portuario STS20, obras no cais e aquisicao de equipamentos para descarregamento de navios por 25 anos",5231-1 - Gestao de portos e terminais,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2019 - 2044
2019,3,13/08/2019,Aba Infraestrutura e Logistica - Adonai,Aba Infraestrutura e Logistica,111.5,27.74,Sim,Santos,RA Santos,"Ampliacao e modernizacao terminal STS13A, para produtos quimicos e derivados de petroleo",5231-1 - Gestao de portos e terminais,4120-4 - Construcao de edificios,Ampliacao,2019 - 2044
2019,3,26/08/2019,Equinor,Equinor Brasil Energia,NA,NA,Nao,Santos,RA Santos,Expansao base de operacoes petrolifera com operacoes de FPSO no campo de Carcara,0600-0 - Extracao de petroleo e gas natural,0600-0 - Extracao de petroleo e gas natural,Ampliacao,2019 - 2024
2019,3,04/07/2019,Sanessol,Saneamento de Mirassol - Sanessol,12,3.18,Sim,Mirassol,RA Sao Jose do Rio Preto,Inauguracao estacao de Tratamento de Esgoto (ETE) Fartura.,3701-1 - Gestao de redes de esgoto,"3600-6 - Captacao, tratamento e distribuicao de agua",Ampliacao,2018 - 2019
2019,3,02/07/2019,Circular Santa Luzia,Circular Santa Luzia,8.38,2.22,Sim,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,"Compra onibus com ar-condicionado, totalizando 23 unidades","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",Ampliacao,2019 - 2022
2019,3,14/07/2019,Santa Casa de Sao Jose do Rio Preto,Irmandade da Santa Casa de Misericordia de Sao Jose do Rio Preto,NA,NA,Nao,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,"Ampliacao unidade de terapia intensiva, com 22 novas vagas no setor de adultos e 10 novas vagas no setor pediatrico",8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao,2019 - 2020
2019,3,08/08/2019,Diario da Regiao,Empresa de Publicidade Rio Preto,NA,NA,Nao,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,"Desenvolvimento plataforma  para nova revista, Vida&Arte, com site responsivo para smartphones e outras midias digitais",5822-1 - Edicao integrada a impressao de jornais,5812-3 - Edicao de jornais,Implantacao,2019 - 2019
2019,3,13/08/2019,Brazilian Auto Posto,Chiesa Brasilia Auto Posto,3,0.75,Sim,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,Inauguracao posto de combustivel  com restaurante e loja de conveniencia,4731-8 - Comercio varejista de combustiveis para veiculos automotores,4731-8 - Comercio varejista de combustiveis para veiculos automotores,Implantacao,... - 2020
2019,3,20/08/2019,Cinematografica Araujo,MSA Empresa Cinematografica,NA,NA,Nao,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,Reforma cinema em toda sua estrutura (salas de projecao e ambiente externo),5914-6 - Atividades de exibicao cinematografica,8211-3 - Servicos combinados de escritorio e apoio administrativo,Ampliacao,2019 - 2019
2019,3,29/09/2019,Florense,Inova Representacao Comercial de Moveis,NA,NA,Nao,Sao Jose do Rio Preto,RA Sao Jose do Rio Preto,Inauguracao showroom  da franquia de moveis planejados com raizes italianas,"4754-7 - Comercio varejista especializado de moveis, colchoaria e artigos de iluminacao","4615-0 - Representantes comerciais e agentes do comercio de eletrodomesticos, moveis e artigos de uso domestico",Implantacao,... - 2019
2019,3,05/07/2019,Atacadao,Atacadao,NA,NA,Nao,Guaratingueta,RA Sao Jose dos Campos,"Abertura hipermercado , atacado e varejo de mercadorias em geral, loja de autosservico","4691-5 - Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2019 - 2019
2019,3,13/08/2019,EDP Energias,EDP Energias do Brasil,NA,NA,Nao,Sao Jose dos Campos,RA Sao Jose dos Campos,Construcao sede de distribuidora de energia para ampliar servicos no Vale do Paraiba,3514-0 - Distribuicao de energia eletrica,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2019 - 2019
2019,3,20/08/2019,Embraer,Embraer,120.59,30,Sim,Sao Jose dos Campos,RA Sao Jose dos Campos,Expansao fabrica de avioes Eugenio de Melo,3041-5 - Fabricacao de aeronaves,3041-5 - Fabricacao de aeronaves,Ampliacao,2019 - 2019
2019,3,23/09/2019,TerraMagna,Joao Paulo Amorim Torres,2,0.49,Sim,Sao Jose dos Campos,RA Sao Jose dos Campos,"Expansao empresa , startup, especializada gestao de investimentos no agronegocio",0161-0 - Atividades de apoio a agricultura,"6311-9 - Tratamento de dados, provedores de servicos de aplicacao e servicos de hospedagem na internet",Implantacao,2019 - 2019
2019,3,29/08/2019,Rede Bom Lugar,Rede Bom Lugar Central de Distribuicao Atacadista de Mercadorias em Geral,NA,NA,Nao,Itu,RA Sorocaba,Inauguracao supermercado de mercadorias em geral,"4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4693-1 - Comercio atacadista de mercadorias em geral, sem predominancia de alimentos ou de insumos agropecuarios",Implantacao,2019 - 2019
2019,3,02/07/2019,Hospital Evangelico de Sorocaba - HES,Hospital Cristao de Sorocaba,170,44.99,Sim,Sorocaba,RA Sorocaba,"Reestruturacao hospital com investimentos para ampliacao, reformas e compra de equipamentos e inauguracao de UTI",8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao/Modernizacao,2013 - 2030
2019,3,09/07/2019,JCB,JCB do Brasil,100,26.46,Sim,Sorocaba,RA Sorocaba,Ampliacao fabrica de equipamentos de construcao e agricultura,"2854-2 - Fabricacao de maquinas e equipamentos para terraplenagem, pavimentacao e construcao, exceto tratores","4662-1 - Comercio atacadista de maquinas, equipamentos para terraplenagem, mineracao e construcao; partes e pecas",Ampliacao,2019 - 2022
2019,3,11/07/2019,Prysmian,Prysmian Cabos e Sistemas do Brasil,30,7.94,Sim,Sorocaba,RA Sorocaba,Ampliacao capacidade produtiva e implantacao de novas tecnologias da planta de fibra optica,"2733-3 - Fabricacao de fios, cabos e condutores eletricos isolados","2733-3 - Fabricacao de fios, cabos e condutores eletricos isolados",Ampliacao/Modernizacao,2017 - 2019
2019,3,25/07/2019,Madero Steak House,Restaurante Madero,7,1.85,Sim,Sorocaba,RA Sorocaba,Inauguracao restaurante  especializado em carnes e hamburguer no Shopping Iguatemi Esplanada,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,... - 2019
2019,3,02/08/2019,Servico Social da Industria - Sesi,Servico Social da Industria - Sesi,NA,NA,Nao,Sorocaba,RA Sorocaba,Reforma teatro para adequacao e modernizacao e ampliacao da escola,8520-1 - Ensino medio,8599-6 - Atividades de ensino nao especificadas anteriormente,Ampliacao/Modernizacao,2019 - 2020
2019,3,13/08/2019,Construtora Planeta,Construtora Planeta,NA,NA,Nao,Sorocaba,RA Sorocaba,Inauguracao usina  fotovoltaica com pontos de recarga para carros eletricos e hibridos,3511-5 - Geracao de energia eletrica,4120-4 - Construcao de edificios,Implantacao,2019 - 2019
2019,3,29/08/2019,Santa Casa de Sorocaba,Irmandade da Santa Casa de Misericordia de Sorocaba,4,1,Sim,Sorocaba,RA Sorocaba,Reforma hospital em sua estrutura eletrica,8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao/Modernizacao,2019 - ...
2019,3,19/09/2019,Toyota,Toyota do Brasil,1000,242.65,Sim,Sorocaba,RA Sorocaba,Instalacao equipamentos e ferramentas para a montagem de um novo modelo de automovel,"2910-7 - Fabricacao de automoveis, camionetas e utilitarios",2949-2 - Fabricacao de pecas e acessorios para veiculos automotores nao especificados anteriormente,Ampliacao,2019 - 2021
2019,3,23/09/2019,Confianca Supermercados,Jad Zogheib & Cia,NA,NA,Nao,Sorocaba,RA Sorocaba,"Inauguracao supermercado de mercadorias em geral na Avenida Armando Pannunzio, 1601","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,... - 2019
2019,3,29/09/2019,Sicoob Crediceripa,Cooperativa de Credito Crediceripa - Sicoob Crediceripa,0.8,0.19,Sim,Sorocaba,RA Sorocaba,Inauguracao agencia da cooperativa de credito,6424-7 - Credito cooperativo,6424-7 - Credito cooperativo,Implantacao,2019 - 2019
2019,3,14/07/2019,TecBan,Tecnologia Bancaria,NA,NA,Nao,Barueri,RM Sao Paulo,Instalacao tecnologia para ampliar a oferta de produtos e servicos,6499-9 - Outras atividades de servicos financeiros nao especificadas anteriormente,"6209-1 - Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",Implantacao,2014 - 2019
2019,3,09/08/2019,Azul Linhas Aereas,Azul Linhas Aereas Brasileiras,NA,NA,Nao,Barueri,RM Sao Paulo,"Compra aeronave(s) , ampliando a frota para 143 avioes",5111-1 - Transporte aereo de passageiros regular,5111-1 - Transporte aereo de passageiros regular,Ampliacao,2019 - 2019
2019,3,11/09/2019,Schneider Electric,Schneider Electric Brasil,NA,NA,Nao,Cajamar,RM Sao Paulo,Modernizacao centro de distribuicao inteligente a partir da transformacao digital da cadeia de suprimentos,2731-7 - Fabricacao de aparelhos e equipamentos para distribuicao e controle de energia eletrica,8211-3 - Servicos combinados de escritorio e apoio administrativo,Implantacao,2018 - 2019
2019,3,20/09/2019,Carrefour,Carrefour Comercio e Industria,NA,NA,Nao,Cajamar,RM Sao Paulo,Abertura centro de distribuicao de 64 mil m2 e capacidade de armazenar mais de 300 mil itens,"4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2019 - 2019
2019,3,28/09/2019,Pernambucanas,Arthur Ludgren Tecidos,NA,NA,Nao,Diadema,RM Sao Paulo,"Abertura loja de departamentos, artigos de cama, mesa, banho e eletrodomesticos no Shopping Praca da Moca","4755-5 - Comercio varejista especializado de tecidos e artigos de cama, mesa e banho","4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios",Implantacao,2019 - 2019
2019,3,28/09/2019,Danny Cosmeticos,Danny Cosmeticos,NA,NA,Nao,Diadema,RM Sao Paulo,Abertura loja de cosmeticos no Shopping Praca da Moca,"4772-5 - Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal","4772-5 - Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal",Implantacao,2019 - 2019
2019,3,28/09/2019,Biomundo,Biomundo Extra Sai,0.37,0.09,Sim,Diadema,RM Sao Paulo,Abertura loja de produtos naturais no Shopping Praca da Moca,4729-6 - Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente; produtos do fumo,4729-6 - Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente; produtos do fumo,Implantacao,2019 - 2019
2019,3,24/09/2019,Domino's Pizza,MM Foods Pizzaria,10,2.43,Sim,Diversos municipios-RMSP,RM Sao Paulo,"Inauguracao pizzaria , 9 unidades, na regiao do ABC",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2019 - 2020
2019,3,17/07/2019,Hotel Pullman Guarulhos,Hotelaria Accor Brasil,NA,NA,Nao,Guarulhos,RM Sao Paulo,Lancamento espaco para eventos sociais e profissionais,5510-8 - Hoteis e similares,5510-8 - Hoteis e similares,Ampliacao,2019 - 2019
2019,3,23/07/2019,Proguaru,Progresso e Desenvolvimento de Guarulhos - Proguaru,NA,NA,Nao,Guarulhos,RM Sao Paulo,"Inauguracao centro  operacional de empresa especializada em coleta de lixo, recapeamento e canalizacoes","4213-8 - Obras de urbanizacao - ruas, pracas e calcadas",3811-4 - Coleta de residuos nao-perigosos,Implantacao,2019 - 2019
2019,3,24/07/2019,GRU Airport,Concessionaria do Aeroporto Internacional de Guarulhos,NA,NA,Nao,Guarulhos,RM Sao Paulo,"Aquisicao maquinario , antecamara para climatizacao, para terminal de cargas.",5240-1 - Atividades auxiliares dos transportes aereos,5240-1 - Atividades auxiliares dos transportes aereos,Ampliacao,2019 - 2019
2019,3,01/08/2019,Giga Atacado,Giga Br Distribuidora e Atacadista,NA,NA,Nao,Guarulhos,RM Sao Paulo,Inauguracao supermercado atacado e varejo de mercadorias em geral,"4691-5 - Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios","4691-5 - Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios",Implantacao,2019 - 2019
2019,3,15/08/2019,Latam Airlines,TAM Linhas Aereas,NA,NA,Nao,Guarulhos,RM Sao Paulo,Construcao centro de treinamento para pilotos e comissarios de bordo,5111-1 - Transporte aereo de passageiros regular,5111-1 - Transporte aereo de passageiros regular,Ampliacao,2019 - 2019
2019,3,27/08/2019,RV Imola,RV Imola Transportes e Logistica,20,4.98,Sim,Guarulhos,RM Sao Paulo,"Expansao armazens e equipamentos investimentos em galpoes, renovacao de frota, novas tecnologias de movimentacao e equipamentos.",4930-2 - Transporte rodoviario de carga,4930-2 - Transporte rodoviario de carga,Ampliacao/Modernizacao,2019 - 2019
2019,3,01/07/2019,Santa Casa de Maua,Santa Casa de Maua,NA,NA,Nao,Maua,RM Sao Paulo,"Inauguracao Pronto Socorro e ala de internacao, com dez leitos.",8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao/Modernizacao,... - 2019
2019,3,28/09/2019,Piticas,Universo Miyake Comercio de Vestuarios,NA,NA,Nao,Maua,RM Sao Paulo,Abertura quiosque de roupas com tematica da cultura pop no Maua Plaza Shopping,4781-4 - Comercio varejista de artigos do vestuario e acessorios,0000-00 - Nao se aplica,Implantacao,2019 - 2019
2019,3,28/09/2019,New Era,New Era,0.25,0.06,Sim,Maua,RM Sao Paulo,Abertura loja de bones e outros acessorios para a cabeca no Maua Plaza Shopping,4781-4 - Comercio varejista de artigos do vestuario e acessorios,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Implantacao,2019 - 2019
